timestamp,url,format,concurrency,requests,errors,total_time_s,throughput_rps,p50_ms,p95_ms,p99_ms,mean_ms
2026-09-06T14:13:23.246790,http://localhost:8001/run,tool,100,3000,1169,180.4039,16.6294,3339.7464,10044.6239,10052.1235,5741.9685
2026-09-06T14:18:24.219354,http://localhost:8001/run,tool,100,3000,3000,300.9685,9.9678,10021.4086,10044.8401,10063.6199,10023.095
2026-09-06T15:58:21.834810,http://localhost:8001/run,tool,20,3000,0,245.0591,12.2419,1584.2865,2276.762,2734.7688,1629.5752
2026-09-06T16:02:30.970417,http://localhost:8001/run,tool,20,3000,0,249.1314,12.0418,1600.8865,2307.1303,2752.4343,1656.2616
2026-09-06T16:06:51.511001,http://localhost:8001/run,tool,20,3000,0,260.535,11.5148,1663.4624,2424.1451,2796.8276,1732.0726
